result,matchday,home_form_pts,home_form_gf,home_form_ga,home_form_gd,home_form_wins,home_form_draws,away_form_pts,away_form_gf,away_form_ga,away_form_gd,away_form_wins,away_form_draws,home_home_pts,home_home_gd,away_away_pts,away_away_gd,pts_diff,gd_diff,home_position,away_position,position_diff,home_league_pts,away_league_pts,league_pts_diff,home_league_gd,away_league_gd,elo_home,elo_away,elo_diff,home_shots_avg,home_shots_against_avg,home_sot_avg,home_sot_against_avg,away_shots_avg,away_shots_against_avg,away_sot_avg,away_sot_against_avg,shots_diff,sot_diff,corners_diff
A,20,7,7.0,6.0,1.0,2,1,10,9.0,7.0,2.0,3,1,10,4.0,7,1.0,-3,-1.0,16,13,-3,313,338,-25,-136.0,-52.0,1558.4456629920348,1615.1393143209868,-56.693651328952,13.6,12.0,3.6,4.2,12.6,15.8,4.8,6.0,1.0,-1.1999999999999997,0
H,20,5,6.0,7.0,-1.0,1,2,10,9.0,5.0,4.0,3,1,11,6.0,11,4.0,-5,-5.0,3,26,23,732,93,639,292.0,-43.0,1772.0772414547878,1547.2368355819108,224.840405872877,13.4,11.2,2.8,3.4,16.8,14.8,5.8,4.8,-3.4000000000000004,-3.0,0
A,20,7,8.0,8.0,0.0,2,1,5,10.0,11.0,-1.0,1,2,10,2.0,2,-6.0,2,1.0,22,17,-5,171,305,-134,-74.0,-62.0,1585.5190828067573,1471.5704962567154,113.94858655004192,15.6,12.4,6.0,4.8,10.6,17.6,5.0,6.4,5.0,1.0,0
D,20,5,5.0,8.0,-3.0,1,2,4,3.0,6.0,-3.0,1,1,8,1.0,2,-3.0,1,0.0,14,10,-4,337,460,-123,-74.0,-98.0,1639.9678898052475,1518.8715286750455,121.096361130202,13.4,12.2,3.4,4.4,15.0,15.0,6.0,5.2,-1.5999999999999996,-2.6,0
A,20,7,6.0,9.0,-3.0,2,1,6,6.0,6.0,0.0,1,3,5,-2.0,10,7.0,1,-3.0,9,4,-5,489,705,-216,30.0,240.0,1466.9158778501587,1685.002571501396,-218.08669365123728,12.2,15.6,3.6,3.8,16.0,12.0,4.6,4.8,-3.8000000000000007,-0.9999999999999996,0
A,20,9,8.0,7.0,1.0,3,0,6,11.0,8.0,3.0,2,0,13,6.0,4,0.0,3,-2.0,1,5,4,884,702,182,590.0,261.0,1822.6378837824643,1597.8002891179508,224.83759466451352,19.4,8.2,6.4,3.6,15.8,11.2,4.8,3.6,3.599999999999998,1.6000000000000005,0
D,20,6,3.0,2.0,1.0,1,3,9,14.0,12.0,2.0,3,0,5,-3.0,0,-7.0,-3,-1.0,8,23,15,499,160,339,-63.0,-5.0,1512.7726368959916,1538.8985041174935,-26.12586722150195,12.6,12.2,4.8,3.2,12.8,18.4,6.2,7.4,-0.20000000000000107,-1.4000000000000004,0
D,20,4,7.0,12.0,-5.0,1,1,8,7.0,4.0,3.0,2,2,3,-4.0,5,1.0,-4,-8.0,35,6,-29,8,700,-692,-10.0,188.0,1480.20017107604,1611.9730892165594,-131.77291814051932,11.0,18.2,2.8,8.2,15.0,9.8,5.4,2.8,-4.0,-2.6000000000000005,0
A,20,3,4.0,9.0,-5.0,1,0,13,9.0,4.0,5.0,4,1,4,-4.0,13,7.0,-10,-10.0,12,2,-10,408,807,-399,-112.0,400.0,1350.1267428884344,1797.112610468287,-446.9858675798523,9.0,18.6,2.6,5.4,12.8,11.0,5.2,3.4,-3.8000000000000007,-2.6,0
A,20,7,5.0,4.0,1.0,2,1,7,7.0,9.0,-2.0,2,1,10,2.0,5,-4.0,0,3.0,11,7,-4,452,512,-60,-52.0,-51.0,1641.1755702502712,1537.3197645483767,103.8558057018945,14.4,10.8,4.4,3.6,12.2,17.2,5.6,4.8,2.200000000000001,-1.1999999999999993,0
D,20,10,8.0,6.0,2.0,3,1,3,5.0,9.0,-4.0,1,0,9,2.0,0,-9.0,7,6.0,13,12,-1,341,408,-67,-51.0,-113.0,1628.5514038484328,1347.8581780108716,280.6932258375612,11.6,17.0,4.8,6.4,8.8,18.2,3.2,6.4,2.799999999999999,1.5999999999999996,0
H,20,7,9.0,9.0,0.0,2,1,4,6.0,11.0,-5.0,1,1,13,6.0,5,-4.0,3,5.0,23,9,-14,161,489,-328,-5.0,29.0,1537.6976260644165,1459.8193848826463,77.87824118177014,10.8,20.4,4.2,7.2,11.8,15.4,3.4,4.8,-1.0,0.8000000000000003,0
D,20,5,5.0,7.0,-2.0,1,2,6,5.0,6.0,-1.0,2,0,5,-2.0,7,0.0,-1,-1.0,10,11,1,461,452,9,-98.0,-54.0,1524.2328578790436,1620.530371787021,-96.29751390797742,15.8,15.2,6.2,5.4,15.2,12.2,4.2,4.4,0.6000000000000014,2.0,0
H,20,9,8.0,7.0,1.0,3,0,5,7.0,9.0,-2.0,1,2,7,1.0,5,-3.0,4,3.0,26,35,9,93,9,84,-46.0,-10.0,1540.3527286125525,1485.99338541451,54.359343198042325,15.0,14.2,4.0,4.6,11.4,15.8,3.6,6.4,3.5999999999999996,0.3999999999999999,0
A,20,8,11.0,7.0,4.0,2,2,7,8.0,7.0,1.0,2,1,4,-1.0,4,-4.0,1,3.0,17,16,-1,308,313,-5,-59.0,-137.0,1492.637630818258,1545.033573464589,-52.39594264633092,9.2,15.8,4.8,4.6,14.0,12.0,4.2,4.6,-4.800000000000001,0.5999999999999996,0
A,20,7,5.0,8.0,-3.0,2,1,5,6.0,6.0,0.0,1,2,7,-1.0,5,-2.0,2,-3.0,7,3,-4,515,735,-220,-49.0,295.0,1557.9649630116269,1778.9613484241463,-220.99638541251943,10.6,19.0,4.2,4.8,11.4,11.0,3.0,3.0,-0.8000000000000007,1.2000000000000002,0
H,20,13,11.0,6.0,5.0,4,1,6,5.0,9.0,-4.0,2,0,12,6.0,7,1.0,7,9.0,2,1,-1,810,884,-74,401.0,586.0,1799.3811753458494,1797.522078189174,1.8590971566754888,15.0,10.6,6.6,3.4,20.0,7.8,6.0,4.2,-5.0,0.5999999999999996,0
D,20,9,13.0,5.0,8.0,3,0,7,7.0,9.0,-2.0,2,1,9,6.0,8,2.0,2,10.0,5,22,17,705,171,534,265.0,-77.0,1622.9160947112412,1564.451948245215,58.46414646602648,15.0,13.6,5.6,3.8,15.4,10.4,5.8,4.4,-0.40000000000000036,-0.20000000000000018,0
H,20,8,7.0,6.0,1.0,2,2,5,7.0,10.0,-3.0,1,2,9,3.0,7,-2.0,3,4.0,4,14,10,708,338,370,241.0,-74.0,1692.0990644689084,1634.6065606012494,57.49250386765903,14.8,9.6,4.4,3.2,14.6,12.8,4.2,4.8,0.20000000000000107,0.20000000000000018,0
H,20,8,8.0,5.0,3.0,2,2,6,3.0,2.0,1.0,1,3,7,-2.0,5,0.0,2,2.0,6,8,2,701,500,201,188.0,-63.0,1606.1798748780895,1513.9735149490689,92.20635992902088,15.2,9.8,5.4,3.8,16.4,11.2,5.4,3.0,-1.1999999999999993,0.0,0
A,20,5,7.0,8.0,-1.0,1,2,6,6.0,7.0,-1.0,1,3,4,-2.0,3,-2.0,-1,0.0,35,10,-25,9,462,-453,-11.0,-98.0,1472.4764970208844,1528.5573476777736,-56.0808506568892,10.2,16.0,3.8,5.8,15.0,11.4,5.6,4.2,-4.800000000000001,-1.7999999999999998,0
H,20,1,4.0,13.0,-9.0,0,1,7,6.0,9.0,-3.0,2,1,4,-3.0,5,-4.0,-6,-6.0,9,7,-2,489,515,-26,26.0,-52.0,1447.3469281541668,1550.9605420583375,-103.61361390417072,9.6,15.2,3.2,4.6,10.8,17.8,4.4,4.8,-1.200000000000001,-1.2000000000000002,0
A,20,4,4.0,7.0,-3.0,1,1,11,9.0,4.0,5.0,3,2,4,-4.0,10,4.0,-7,-8.0,12,4,-8,409,711,-302,-113.0,244.0,1358.5530611046229,1705.475341292855,-346.92228018823243,8.0,19.0,2.2,6.6,15.8,9.8,5.6,3.0,-7.800000000000001,-3.3999999999999995,0
H,20,2,4.0,12.0,-8.0,0,2,10,12.0,8.0,4.0,3,1,9,3.0,1,-5.0,-8,-12.0,14,23,9,338,164,174,-77.0,-2.0,1621.2302837773027,1550.170082792896,71.06020098440672,13.8,14.2,4.0,5.6,11.8,17.2,5.0,5.6,2.0,-1.0,0
H,20,8,11.0,6.0,5.0,2,2,8,10.0,4.0,6.0,2,2,11,7.0,6,2.0,0,-1.0,3,6,3,738,704,34,298.0,192.0,1785.9657693774357,1618.0305758939576,167.9351934834781,13.4,10.8,4.2,3.2,12.8,9.8,4.2,3.8,0.5999999999999996,0.0,0
D,20,7,6.0,6.0,0.0,2,1,13,11.0,5.0,6.0,4,1,7,-1.0,13,6.0,-6,-6.0,11,2,-9,453,813,-360,-54.0,403.0,1616.2058819882911,1815.2955615749647,-199.08967958667404,11.2,13.4,3.0,4.2,16.8,9.8,7.0,3.4,-5.600000000000001,-4.0,0
H,20,3,1.0,6.0,-5.0,0,3,8,12.0,9.0,3.0,2,2,6,0.0,5,-1.0,-5,-8.0,8,17,9,500,308,192,-67.0,-61.0,1502.1228139332006,1479.032425717577,23.09038821562353,15.8,10.8,4.2,3.6,10.6,13.8,5.0,4.8,5.200000000000001,-0.7999999999999998,0
H,20,3,3.0,10.0,-7.0,1,0,9,8.0,7.0,1.0,3,0,10,-1.0,8,0.0,-6,-8.0,1,26,25,884,96,788,584.0,-45.0,1781.6076919600582,1553.8696170061778,227.7380749538804,17.2,10.8,5.0,5.2,13.4,11.6,3.8,3.8,3.799999999999999,1.2000000000000002,0
H,20,8,7.0,7.0,0.0,2,2,8,8.0,7.0,1.0,2,2,7,-2.0,7,-1.0,0,-1.0,22,13,-9,172,342,-170,-77.0,-51.0,1567.1191939148216,1617.8565207546817,-50.73732683986009,16.2,9.2,6.2,4.0,14.0,14.8,4.8,5.6,2.1999999999999993,1.4000000000000004,0
H,20,7,10.0,9.0,1.0,2,1,7,10.0,5.0,5.0,2,1,9,3.0,6,4.0,0,-4.0,16,5,-11,316,706,-390,-135.0,265.0,1558.6387785652698,1620.2488490416342,-61.6100704763644,13.8,12.8,5.0,5.0,12.2,14.2,4.8,4.2,1.6000000000000014,0.20000000000000018,0
D,20,6,6.0,7.0,-1.0,1,3,3,5.0,10.0,-5.0,1,0,5,-2.0,4,-3.0,3,4.0,10,1,-9,465,887,-422,-97.0,587.0,1541.9969272489882,1788.4021010973065,-246.40517384831836,14.8,11.0,5.0,4.0,16.2,12.2,4.8,5.4,-1.3999999999999986,0.20000000000000018,0
A,20,8,9.0,4.0,5.0,2,2,6,5.0,9.0,-4.0,2,0,10,5.0,5,-4.0,2,9.0,6,26,20,704,96,608,190.0,-48.0,1609.213416888157,1547.0752078689295,62.13820901922759,10.2,10.2,3.6,4.4,11.8,12.8,3.4,5.0,-1.6000000000000014,0.20000000000000018,0
H,20,4,6.0,12.0,-6.0,1,1,4,5.0,11.0,-6.0,1,1,9,4.0,1,-7.0,0,0.0,14,12,-2,341,409,-68,-75.0,-117.0,1634.0027202710378,1354.7286288253115,279.2740914457263,14.2,13.8,4.4,5.2,8.2,19.8,2.6,7.6,6.0,1.8000000000000003,0
H,20,7,9.0,8.0,1.0,2,1,8,8.0,7.0,1.0,2,2,13,7.0,5,-1.0,-1,0.0,23,11,-12,164,454,-290,-4.0,-54.0,1537.397646299161,1624.4871337876689,-87.08948748850798,9.6,19.0,3.4,6.6,12.4,13.2,3.6,3.8,-2.8000000000000007,-0.20000000000000018,0
D,20,10,9.0,7.0,2.0,3,1,10,11.0,4.0,7.0,3,1,9,0.0,5,0.0,0,-5.0,22,3,-19,175,741,-566,-75.0,300.0,1585.4392650592215,1794.782928383236,-209.3436633240144,14.6,9.8,6.0,3.6,14.4,10.0,4.8,2.8,0.1999999999999993,1.2000000000000002,0
A,20,5,4.0,5.0,-1.0,1,2,9,10.0,8.0,2.0,3,0,3,-3.0,4,-3.0,-4,-3.0,35,15,-20,9,319,-310,-12.0,-134.0,1459.0369174496698,1577.446657210924,-118.40973976125429,9.8,14.6,3.2,4.6,15.8,11.6,6.0,4.2,-6.0,-2.8,0
D,20,4,6.0,11.0,-5.0,1,1,7,7.0,8.0,-1.0,2,1,7,0.0,6,-3.0,-3,-4.0,9,14,5,492,342,150,28.0,-53.0,1467.9819113064573,1599.5364496102816,-131.5545383038243,9.0,17.4,4.2,5.6,12.8,13.2,4.2,4.6,-3.8000000000000007,0.0,0
A,20,7,10.0,5.0,5.0,2,1,11,12.0,4.0,8.0,3,2,10,7.0,10,7.0,-4,-3.0,5,4,-1,706,714,-8,264.0,248.0,1601.44097039598,1709.2997735721665,-107.85880317618626,12.4,15.6,5.0,4.6,17.6,8.8,6.8,3.2,-5.200000000000001,-1.7999999999999998,0
H,20,4,5.0,11.0,-6.0,1,1,7,10.0,11.0,-1.0,2,1,7,-2.0,4,-5.0,-3,-5.0,7,17,10,515,308,207,-54.0,-65.0,1530.325558906047,1464.0942145931665,66.23134431288054,14.6,15.8,5.8,5.0,9.0,12.6,4.0,4.4,5.6,1.7999999999999998,0
H,20,6,5.0,11.0,-6.0,2,0,7,6.0,8.0,-2.0,2,1,9,2.0,4,-6.0,-1,-4.0,26,13,-13,99,344,-245,-47.0,-74.0,1565.9066528393969,1639.344089610921,-73.43743677152406,10.2,15.4,2.8,6.0,15.4,11.4,5.2,4.0,-5.200000000000001,-2.4000000000000004,0
A,20,6,9.0,11.0,-2.0,2,0,4,4.0,6.0,-2.0,1,1,4,-2.0,4,-4.0,2,0.0,17,35,18,308,9,299,-66.0,-13.0,1451.1078640438254,1448.288131798821,2.8197322450043885,10.6,12.6,3.8,3.8,10.6,15.0,3.8,4.6,0.0,0.0,0
D,20,11,12.0,4.0,8.0,3,2,5,4.0,5.0,-1.0,1,2,13,9.0,5,-3.0,6,9.0,3,8,5,742,503,239,300.0,-63.0,1786.1612619458267,1517.0610250576112,269.1002368882155,14.8,8.6,5.4,2.4,16.4,9.2,4.0,3.4,-1.5999999999999979,1.4000000000000004,0
D,20,13,12.0,6.0,6.0,4,1,8,8.0,7.0,1.0,2,2,15,9.0,8,2.0,5,5.0,2,22,20,814,176,638,403.0,-75.0,1807.0143097755877,1594.0609314966312,212.95337827895628,18.2,11.4,7.2,4.0,9.8,11.2,4.0,4.0,8.399999999999999,3.2,0
H,20,5,9.0,11.0,-2.0,1,2,4,7.0,12.0,-5.0,1,1,5,-2.0,4,-7.0,1,3.0,11,9,-2,454,493,-39,-56.0,28.0,1604.5584546891623,1473.7663853249403,130.79206936422202,13.8,13.4,3.4,5.2,7.0,17.8,3.6,6.6,6.800000000000001,-0.20000000000000018,0
A,20,8,8.0,8.0,0.0,2,2,6,6.0,7.0,-1.0,1,3,9,2.0,5,-1.0,2,1.0,14,10,-4,343,466,-123,-53.0,-97.0,1593.7519755917986,1551.7598375859718,41.992138005826746,13.4,12.0,4.6,3.6,13.4,11.2,4.2,3.6,0.0,0.39999999999999947,0
A,20,4,6.0,10.0,-4.0,1,1,7,10.0,6.0,4.0,2,1,10,1.0,3,-3.0,-3,-8.0,1,6,5,888,704,184,587.0,189.0,1778.639190760323,1590.38197191769,188.2572188426329,15.0,12.2,4.8,4.8,11.4,10.0,4.2,4.4,3.5999999999999996,0.5999999999999996,0
H,20,13,15.0,6.0,9.0,4,1,10,12.0,8.0,4.0,3,1,11,6.0,1,-6.0,3,5.0,4,23,19,717,167,550,249.0,-2.0,1720.486338616644,1557.3263253976677,163.16001321897647,18.6,9.2,7.8,3.4,10.8,17.0,4.6,4.8,7.800000000000001,3.2,0
A,20,1,4.0,12.0,-8.0,0,1,4,9.0,8.0,1.0,1,1,4,-5.0,6,4.0,-3,-9.0,12,5,-7,409,706,-297,-118.0,263.0,1349.3872594854283,1590.2544053515023,-240.867145866074,7.2,20.2,2.2,7.6,11.8,16.6,4.8,6.0,-4.6000000000000005,-2.5999999999999996,0
D,20,9,10.0,8.0,2.0,3,0,7,7.0,9.0,-2.0,2,1,12,5.0,4,-6.0,2,4.0,15,7,-8,322,518,-196,-133.0,-53.0,1588.1954428617728,1543.311909455388,44.883533406384686,17.8,11.6,6.0,4.4,17.6,15.8,6.2,4.8,0.1999999999999993,-0.20000000000000018,0
H,20,7,7.0,8.0,-1.0,2,1,4,6.0,10.0,-4.0,1,1,9,3.0,4,-3.0,3,3.0,13,1,-12,344,888,-544,-75.0,586.0,1620.0116515324462,1754.729023841888,-134.71737230944177,14.6,12.0,5.2,4.2,14.0,12.2,4.2,4.6,0.5999999999999996,1.0,0
A,20,9,9.0,6.0,3.0,2,3,11,11.0,3.0,8.0,3,2,5,-2.0,5,0.0,-2,-5.0,10,3,-7,469,743,-274,-95.0,300.0,1569.684285413974,1775.76834297479,-206.0840575608161,13.4,11.2,4.2,3.2,14.8,5.6,5.8,1.8,-1.4000000000000004,-1.5999999999999996,0
A,20,7,10.0,8.0,2.0,2,1,9,6.0,9.0,-3.0,3,0,15,9.0,7,-3.0,-2,5.0,23,25,2,167,102,65,-3.0,-46.0,1548.3325010967365,1585.2390909178716,-36.90658982113519,10.2,19.2,4.2,5.8,11.8,13.6,3.4,5.2,-1.6000000000000014,0.8000000000000003,0
D,20,7,8.0,10.0,-2.0,2,1,5,7.0,10.0,-3.0,1,2,10,2.0,7,-1.0,2,1.0,7,14,7,519,343,176,-53.0,-55.0,1545.3674504092542,1575.8275277637963,-30.460077354542136,18.6,18.0,5.6,5.8,14.8,11.6,4.8,3.4,3.8000000000000007,0.7999999999999998,0
A,20,4,4.0,6.0,-2.0,1,1,5,10.0,10.0,0.0,1,2,2,-4.0,5,-1.0,-1,-2.0,35,11,-24,12,457,-445,-12.0,-52.0,1464.417982416553,1614.8045284535322,-150.3865460369791,11.0,14.8,4.2,4.8,15.8,12.4,4.4,4.8,-4.800000000000001,-0.20000000000000018,0
A,20,7,13.0,6.0,7.0,2,1,11,12.0,7.0,5.0,3,2,7,4.0,11,3.0,-4,2.0,5,2,-3,709,815,-106,268.0,403.0,1596.6531337020715,1798.275338963002,-201.6222052609303,12.0,16.8,5.6,6.0,18.2,11.2,6.4,3.6,-6.199999999999999,-0.8000000000000007,0
A,20,7,9.0,7.0,2.0,2,1,10,9.0,6.0,3.0,3,1,10,7.0,7,1.0,-3,-1.0,6,15,9,707,323,384,190.0,-133.0,1614.2921388361249,1586.1399019079067,28.152236928218144,10.8,10.8,4.2,4.0,20.6,12.4,7.2,3.8,-9.8,-3.0,0
A,20,4,7.0,13.0,-6.0,1,1,3,8.0,13.0,-5.0,1,0,7,0.0,4,-4.0,1,-1.0,9,17,8,493,308,185,24.0,-67.0,1463.5203115605705,1434.9780134260934,28.54229813447705,6.6,20.6,2.8,8.2,12.2,12.8,4.2,4.8,-5.6,-1.4000000000000004,0
D,20,6,4.0,4.0,0.0,1,3,15,16.0,6.0,10.0,5,0,9,5.0,10,5.0,-9,-10.0,8,4,-4,504,720,-216,-63.0,250.0,1527.4539440286478,1729.480162917575,-202.02621888892716,13.6,10.0,3.0,4.0,20.4,8.4,8.8,3.6,-6.799999999999999,-5.800000000000001,0
D,20,6,8.0,9.0,-1.0,1,3,1,4.0,15.0,-11.0,0,1,7,-2.0,1,-6.0,5,10.0,22,12,-10,177,409,-232,-75.0,-123.0,1602.7999023092166,1342.988531134859,259.81137117435765,8.8,11.8,3.2,3.8,7.2,22.2,2.8,8.6,1.6000000000000005,0.40000000000000036,0
H,20,8,14.0,8.0,6.0,2,2,9,7.0,7.0,0.0,3,0,7,2.0,3,-7.0,-1,6.0,11,13,2,460,347,113,-48.0,-74.0,1624.2813593689625,1641.9223231221447,-17.640963753182177,15.2,11.4,5.4,4.0,13.4,11.8,5.4,4.2,1.799999999999999,0.0,0
D,20,4,7.0,8.0,-1.0,1,1,6,4.0,4.0,0.0,1,3,9,0.0,5,-3.0,-2,-1.0,1,8,7,888,505,383,585.0,-63.0,1732.8183522521897,1535.8337678055311,196.98458444665837,11.8,12.6,4.4,4.4,11.0,10.2,3.0,3.8,0.8000000000000007,1.4000000000000004,0
D,20,13,11.0,4.0,7.0,4,1,8,8.0,9.0,-1.0,2,2,10,3.0,8,2.0,5,8.0,15,10,-5,326,469,-143,-130.0,-99.0,1603.433530400733,1562.19888997477,41.23464042596288,18.8,15.8,7.2,4.4,13.8,10.6,4.2,3.4,5.0,3.0,0
A,20,13,14.0,5.0,9.0,4,1,7,7.0,5.0,2.0,1,4,11,5.0,6,1.0,6,7.0,4,21,17,721,178,543,250.0,-75.0,1721.1003391406916,1592.6585746819778,128.4417644587138,19.6,8.6,8.4,4.2,10.0,10.8,3.6,3.0,9.600000000000001,4.800000000000001,0
A,20,2,2.0,12.0,-10.0,0,2,5,7.0,11.0,-4.0,1,2,3,-10.0,4,-6.0,-3,-6.0,12,7,-5,410,520,-110,-123.0,-53.0,1353.1298587620977,1546.7666059018502,-193.6367471397525,6.8,20.0,2.0,7.4,17.8,16.8,5.2,6.6,-11.0,-3.2,0
H,20,3,7.0,12.0,-5.0,1,0,6,8.0,9.0,-1.0,2,0,4,-2.0,5,-2.0,-3,-4.0,17,6,-11,311,707,-396,-64.0,187.0,1452.289485849882,1596.998510343299,-144.7090244934168,11.8,12.6,4.0,5.2,13.2,10.6,4.8,3.8,-1.3999999999999986,-0.7999999999999998,0
H,20,11,16.0,10.0,6.0,3,2,4,6.0,14.0,-8.0,1,1,13,6.0,4,-9.0,7,14.0,2,9,7,818,493,325,406.0,21.0,1805.9090253834568,1446.208839136782,359.7001862466748,20.2,10.6,7.8,4.2,7.6,19.0,3.6,7.6,12.6,4.199999999999999,0
H,20,12,8.0,6.0,2.0,4,0,4,12.0,12.0,0.0,1,1,12,4.0,6,6.0,8,2.0,25,5,-20,105,709,-604,-44.0,265.0,1599.5458436719316,1589.019447281617,10.52639639031463,12.4,11.2,4.6,4.4,12.0,17.0,5.2,7.4,0.40000000000000036,-0.6000000000000005,0
D,20,3,6.0,10.0,-4.0,0,3,6,10.0,10.0,0.0,2,0,8,0.0,1,-5.0,-3,-4.0,14,23,9,344,167,177,-55.0,-5.0,1574.4283722712005,1534.0257483426765,40.40262392852378,16.0,10.0,5.2,3.2,9.8,15.8,4.4,6.0,6.199999999999999,0.7999999999999998,0
H,20,11,13.0,4.0,9.0,3,2,3,3.0,9.0,-6.0,1,0,11,7.0,6,-3.0,8,15.0,3,35,32,746,12,734,304.0,-16.0,1783.253738413994,1454.9411515011227,328.31258691287144,13.8,7.2,5.6,3.0,10.8,15.6,3.4,5.4,3.0,2.1999999999999997,0
A,20,8,6.0,6.0,0.0,2,2,11,16.0,9.0,7.0,3,2,8,-1.0,11,5.0,-3,-7.0,7,2,-5,523,821,-298,-52.0,408.0,1554.6706902535188,1809.492618524211,-254.82192827069184,18.6,17.2,4.6,6.2,18.6,10.0,7.0,3.4,0.0,-2.4000000000000004,0
D,20,9,8.0,5.0,3.0,2,3,11,7.0,2.0,5.0,3,2,8,0.0,10,5.0,-2,-2.0,21,15,-6,181,327,-146,-74.0,-130.0,1614.3180347657924,1601.5434709284025,12.774563837389906,10.0,11.6,3.8,4.0,20.0,15.8,6.4,4.6,-10.0,-2.6000000000000005,0
D,20,3,11.0,12.0,-1.0,1,0,6,7.0,8.0,-1.0,2,0,4,-2.0,7,1.0,-3,0.0,5,17,12,709,314,395,264.0,-62.0,1573.5040574790662,1474.5932121529445,98.91084532612194,13.0,16.2,5.4,6.8,11.2,12.4,4.2,4.4,1.8000000000000007,1.2000000000000002,0
H,20,8,7.0,8.0,-1.0,2,2,1,1.0,12.0,-11.0,0,1,5,-5.0,2,-4.0,7,10.0,10,12,2,470,410,60,-99.0,-124.0,1564.0889494471005,1345.225774410429,218.86317503667144,12.6,14.0,4.2,4.2,8.4,18.8,2.6,6.8,4.199999999999999,1.6,0
A,20,4,6.0,13.0,-7.0,1,1,5,8.0,7.0,1.0,1,2,4,-4.0,1,-5.0,-1,-8.0,9,1,-8,493,889,-396,19.0,585.0,1442.625245996028,1724.6082962147443,-281.98305021871624,7.0,20.2,3.2,7.8,15.0,10.6,5.0,3.6,-8.0,-1.7999999999999998,0
A,20,6,5.0,5.0,0.0,1,3,12,8.0,6.0,2.0,4,0,7,4.0,9,-1.0,-6,-2.0,8,25,17,506,108,398,-63.0,-43.0,1544.0438238429765,1615.0612334744824,-71.0174096315061,7.2,13.2,2.6,4.4,12.0,12.4,4.2,4.6,-4.8,-1.6,0
D,20,9,7.0,7.0,0.0,3,0,3,5.0,9.0,-4.0,0,3,11,4.0,5,-2.0,6,4.0,13,14,1,347,345,2,-77.0,-55.0,1625.1106241400453,1572.576104519678,52.53451962036729,12.2,12.8,4.8,4.2,16.4,9.6,5.6,3.4,-4.199999999999999,-0.7999999999999998,0
H,20,3,3.0,9.0,-6.0,1,0,10,12.0,7.0,5.0,3,1,2,-6.0,11,6.0,-7,-11.0,35,4,-31,12,721,-709,-17.0,249.0,1450.741033556655,1699.440879056877,-248.69984550022195,10.0,15.8,2.8,5.4,18.6,9.4,8.4,4.8,-8.600000000000001,-5.6000000000000005,0
A,20,3,4.0,11.0,-7.0,1,0,10,16.0,7.0,9.0,3,1,7,3.0,7,3.0,-7,-16.0,6,11,5,707,463,244,185.0,-45.0,1574.6947840402363,1641.093058351062,-66.39827431082563,13.2,10.4,4.6,4.2,19.4,9.0,7.0,3.4,-6.199999999999999,-2.4000000000000004,0
A,20,4,6.0,9.0,-3.0,1,1,11,9.0,2.0,7.0,3,2,12,5.0,8,6.0,-7,-10.0,23,3,-20,168,749,-581,-5.0,305.0,1535.8780160941988,1787.4538563584615,-251.57584026426295,8.8,19.2,3.8,6.8,13.2,5.4,5.2,2.0,-4.399999999999999,-1.4000000000000004,0
A,20,4,13.0,13.0,0.0,1,1,12,15.0,4.0,11.0,4,0,2,-5.0,10,6.0,-8,-11.0,5,11,6,710,466,244,264.0,-43.0,1569.0682393911022,1654.0719948868125,-85.00375549571004,13.2,14.2,5.2,5.8,18.4,7.8,6.6,2.4,-5.199999999999999,-1.3999999999999995,0
H,20,7,6.0,8.0,-2.0,2,1,1,3.0,14.0,-11.0,0,1,11,4.0,1,-12.0,6,9.0,13,9,-4,348,493,-145,-77.0,17.0,1622.709590874209,1437.352906975051,185.35668389915804,12.2,13.6,3.6,4.8,7.6,16.8,2.8,6.8,4.6,0.8000000000000003,0
H,20,9,8.0,4.0,4.0,2,3,6,5.0,3.0,2.0,1,3,8,1.0,3,-5.0,3,2.0,15,8,-7,328,506,-178,-130.0,-65.0,1602.131496374256,1531.269496876016,70.86199949824004,19.0,15.6,6.6,5.0,8.2,13.2,2.6,4.8,10.8,3.9999999999999996,0
D,20,8,8.0,9.0,-1.0,2,2,7,7.0,8.0,-1.0,2,1,5,-5.0,10,4.0,1,0.0,10,4,-6,473,721,-248,-98.0,247.0,1571.1607876671212,1673.6119069510537,-102.45111928393226,13.8,13.6,5.6,4.4,17.4,10.0,6.8,5.2,-3.599999999999998,-1.2000000000000002,0
H,20,5,7.0,7.0,0.0,1,2,8,5.0,8.0,-3.0,2,2,7,-1.0,7,-2.0,-3,3.0,1,7,6,892,523,369,587.0,-57.0,1729.8806352357217,1548.6733021565674,181.20733307915407,14.4,10.4,4.6,3.8,13.8,20.0,2.6,7.6,0.5999999999999996,1.9999999999999996,0
A,20,1,1.0,9.0,-8.0,0,1,4,6.0,9.0,-3.0,1,1,3,-10.0,2,-4.0,-3,-5.0,12,23,11,410,168,242,-125.0,-7.0,1338.1539361904083,1529.789031992358,-191.63509580194955,8.6,17.4,2.4,6.2,8.0,18.0,4.0,5.8,0.5999999999999996,-1.6,0
D,20,4,6.0,8.0,-2.0,0,4,11,10.0,3.0,7.0,3,2,6,-1.0,11,9.0,-7,-9.0,14,3,-11,346,752,-406,-55.0,307.0,1574.9771377855143,1793.5428404603026,-218.56570267478835,16.4,12.4,5.8,3.8,13.2,5.4,5.0,2.0,3.1999999999999993,0.7999999999999998,0
